account_id,customer_id,account_type,open_date,current_balance,currency
ACC0007093,CUST003391,Credit Card,2017/07/12,-128.91,USD
ACC0007094,CUST001464,Loan,2018-06-25,-38627.2,USD
ACC0007095,CUST001464,Savings,2018-06-25,13499.49,USD
ACC0007096,CUST000807,Loan,22/10/2020,-20036.41,USD
ACC0007097,CUST003830,Loan,2015-04-11,N/A,USD
ACC0007098,CUST004086,Loan,10/06/2018,-22823.9,USD
ACC0007099,CUST004086,Savings,10/06/2018,31170.27,USD
ACC0007100,CUST004086,Checking,10/06/2018,5 230.26,USD
ACC0007101,CUST003866,Credit Card,2024/04/14,N/A,USD
ACC0007102,CUST003866,Loan,2024/04/14,"USD -64,866.01",USD
ACC0007103,CUST002109,Savings,16-Jan-2024,13 540.85,USD
ACC0007104,CUST002109,Checking,16-Jan-2024,1851.36,USD
ACC0007105,CUST002109,Credit Card,16-Jan-2024,"USD -1,809.90",USD
ACC0007106,CUST002109,Loan,16-Jan-2024,N/A,USD
ACC0007107,CUST004289,Loan,05/08/2022,-14646.87,USD
ACC0007108,CUST002235,Savings,2021/05/21,26800.24,USD
ACC0007109,CUST002235,Credit Card,2021/05/21,-3104.46,USD
ACC0007110,CUST003212,Loan,28/10/2024,-26118.13,USD
ACC0007111,CUST003212,Checking,28/10/2024,4770.65,USD
ACC0007112,CUST003212,Credit Card,28/10/2024,-4939.38,USD
ACC0007113,CUST000964,Credit Card,01/31/2022,-299.37,USD
ACC0007114,CUST000964,Savings,01/31/2022,42094.29,USD
ACC0007115,CUST003416,Savings,16/01/2015,-47.83,USD
ACC0007116,CUST003416,Checking,16/01/2015,3234.54,USD
ACC0007117,CUST004734,Checking,30-Nov-2019,3725.44,USD
ACC0007118,CUST004734,Credit Card,30-Nov-2019,-3974.57,USD
ACC0007119,CUST000399,Credit Card,2019/01/07,-4326.96,USD
ACC0007120,CUST000399,Checking,2019/01/07,2851.19,USD
ACC0007121,CUST000399,Loan,2019/01/07,N/A,USD
ACC0007122,CUST002633,Savings,10/24/2019,34271.48,USD
ACC0007123,CUST002633,Loan,10/24/2019,-22349.88,USD
ACC0007124,CUST002633,Checking,10/24/2019,-167.16,USD
ACC0007125,CUST004911,Savings,08/05/2024,22706.73,USD
ACC0007126,CUST004911,Checking,08/05/2024,-2 071.80,USD
ACC0007127,CUST002997,Savings,20/02/2021,"USD 45,091.64",USD
ACC0007128,CUST002997,Loan,20/02/2021,-16656.63,USD
ACC0007129,CUST000705,Checking,08-Jul-2015,4617.21,USD
ACC0007130,CUST000705,Credit Card,08-Jul-2015,"USD -1,512.16",USD
ACC0007131,CUST000432,Checking,18-Sep-2017,3005.07,USD
ACC0007132,CUST000293,Checking,22/08/2015,1685.04,USD
ACC0007133,CUST000293,Loan,22/08/2015,-64052.89,USD
ACC0007134,CUST000293,Savings,22/08/2015,20880.98,USD
ACC0007135,CUST000293,Credit Card,22/08/2015,-97.57,USD
ACC0007136,CUST004927,Checking,2022/09/14,"USD 2,766.85",USD
ACC0007137,CUST004927,Savings,2022/09/14,9458.04,USD
ACC0007138,CUST004927,Credit Card,2022/09/14,-2635.56,USD
ACC0007139,CUST000146,Savings,04/07/2020,18 968.60,USD
ACC0007140,CUST004198,Loan,2015-01-04,-28401.78,USD
ACC0007141,CUST004198,Credit Card,2015-01-04,-3389.81,USD
ACC0007142,CUST002034,Savings,06/08/2021,"USD -4,252.98",USD
ACC0007143,CUST004259,Savings,2017-05-19,24684.0,USD
ACC0007144,CUST004259,Credit Card,2017-05-19,-2 103.98,USD
ACC0007145,CUST001166,Savings,01/07/2018,66241.54,USD
ACC0007146,CUST001166,Checking,01/07/2018,8 787.77,USD
ACC0007147,CUST003501,Checking,20-Feb-2016,4221.6,USD
ACC0007148,CUST002051,Loan,07-Jun-2019,"USD -2,830.04",USD
ACC0007149,CUST002625,Savings,11/22/2016,67475.66,USD
ACC0007150,CUST002625,Credit Card,11/22/2016,-5630.22,USD
ACC0007151,CUST004433,Savings,08-Jul-2017,11623.16,USD
ACC0007152,CUST004433,Loan,08-Jul-2017,-25150.83,USD
ACC0007153,CUST004433,Credit Card,08-Jul-2017,-925.34,USD
ACC0007154,CUST000340,Savings,05/21/2019,12 229.43,USD
ACC0007155,CUST003977,Checking,15/12/2021,1660.66,USD
ACC0007156,CUST004598,Savings,13-Aug-2015,23417.6,USD
ACC0007157,CUST002974,Credit Card,2016-05-20,-5480.66,USD
ACC0007158,CUST000266,Loan,2016/01/18,-52638.85,USD
ACC0007159,CUST000266,Credit Card,2016/01/18,USD -834.57,USD
ACC0007160,CUST000266,Savings,2016/01/18,1826.12,USD
ACC0007161,CUST000266,Checking,2016/01/18,2528.75,USD
ACC0007162,CUST002425,Checking,16-Jul-2021,940.33,USD
ACC0007163,CUST002425,Savings,16-Jul-2021,5328.9,USD
ACC0007164,CUST001263,Credit Card,06/29/2021,-696.15,USD
ACC0007165,CUST001263,Savings,06/29/2021,36 130.86,USD
ACC0007166,CUST001263,Checking,06/29/2021,-2355.25,USD
ACC0007167,CUST001772,Credit Card,2023-05-09,-3757.45,USD
ACC0007168,CUST001772,Checking,2023-05-09,536.74,USD
ACC0007169,CUST003512,Credit Card,23-Aug-2020,"USD -2,315.82",USD
ACC0007170,CUST003512,Savings,23-Aug-2020,27168.32,USD
ACC0007171,CUST000272,Savings,19/08/2021,33753.48,USD
ACC0007172,CUST000272,Credit Card,19/08/2021,-1243.67,USD
ACC0007173,CUST000697,Loan,29-Apr-2018,-50677.97,USD
ACC0007174,CUST000697,Credit Card,29-Apr-2018,-2322.9,USD
ACC0007175,CUST000697,Savings,29-Apr-2018,"USD 34,853.45",USD
ACC0007176,CUST000748,Credit Card,18/03/2016,"USD -3,423.99",USD
ACC0007177,CUST000245,Loan,07/29/2024,-27280.24,USD
ACC0007178,CUST000245,Savings,07/29/2024,17113.96,USD
ACC0007179,CUST000318,Loan,21/10/2018,-21074.65,USD
ACC0007180,CUST000318,Savings,21/10/2018,9 229.94,USD
ACC0007181,CUST000477,Checking,2024-09-13,"USD 2,568.17",USD
ACC0007182,CUST002033,Savings,2017/08/25,2788.09,USD
ACC0007183,CUST000958,Loan,23-Oct-2017,-17647.78,USD
ACC0007184,CUST003912,Loan,2017-06-04,-6 217.32,USD
ACC0007185,CUST003912,Savings,2017-06-04,-1771.15,USD
ACC0007186,CUST000814,Checking,27-Nov-2018,2028.69,USD
ACC0007187,CUST000814,Loan,27-Nov-2018,-23017.51,USD
ACC0007188,CUST004223,Credit Card,04/09/2020,-3963.41,USD
ACC0007189,CUST004223,Loan,04/09/2020,-35012.4,USD
ACC0007190,CUST001915,Loan,2016/05/05,-18566.93,USD
ACC0007191,CUST001915,Savings,2016/05/05,26 312.60,USD
ACC0007192,CUST001915,Checking,2016/05/05,N/A,USD
ACC0007193,CUST003488,Credit Card,09/08/2022,-1532.75,USD
ACC0007194,CUST003488,Loan,09/08/2022,-46432.22,USD
ACC0007195,CUST001298,Checking,16-Jan-2024,6 426.61,USD
ACC0007196,CUST004117,Savings,16-Apr-2019,"USD 31,217.81",USD
ACC0007197,CUST004117,Credit Card,16-Apr-2019,-2794.9,USD
ACC0007198,CUST001805,Loan,2022/02/20,"USD -33,213.89",USD
ACC0007199,CUST001805,Savings,2022/02/20,"USD 86,450.28",USD
ACC0007200,CUST001805,Checking,2022/02/20,17448.97,USD
ACC0007201,CUST000759,Credit Card,16-May-2020,"USD -4,376.60",USD
ACC0007202,CUST000759,Savings,16-May-2020,20403.69,USD
ACC0007203,CUST000251,Checking,2014/12/16,1 702.29,USD
ACC0007204,CUST000251,Loan,2014/12/16,-510.24,USD
ACC0007205,CUST000251,Credit Card,2014/12/16,-2116.94,USD
ACC0007206,CUST002462,Savings,16-Jul-2018,22644.13,USD
ACC0007207,CUST002462,Checking,16-Jul-2018,3657.01,USD
ACC0007208,CUST000546,Savings,24-Jun-2023,26793.86,USD
ACC0007209,CUST003242,Savings,26/03/2022,5017.16,USD
ACC0007210,CUST003242,Credit Card,26/03/2022,-3512.03,USD
ACC0007211,CUST003242,Checking,26/03/2022,974.43,USD
ACC0007212,CUST003242,Loan,26/03/2022,-12875.02,USD
ACC0007213,CUST000739,Savings,16-Jun-2016,27810.71,USD
ACC0007214,CUST000311,Checking,2023/02/02,2684.69,USD
ACC0007215,CUST004056,Checking,2022-12-24,645.34,USD
ACC0007216,CUST004056,Credit Card,2022-12-24,-2206.39,USD
ACC0007217,CUST002942,Savings,16-Oct-2023,13927.75,USD
ACC0007218,CUST002942,Checking,16-Oct-2023,N/A,USD
ACC0007219,CUST001132,Checking,2023-09-08,902.3,USD
ACC0007220,CUST001450,Savings,09-Sep-2016,"USD 16,692.74",USD
ACC0007221,CUST004980,Loan,2021-09-28,-74884.22,USD
ACC0007222,CUST000016,Savings,2022-08-22,8688.59,USD
ACC0007223,CUST000016,Loan,2022-08-22,-4117.09,USD
ACC0007224,CUST000016,Credit Card,2022-08-22,-3666.33,USD
ACC0007225,CUST003233,Loan,04/01/2024,"USD -65,811.15",USD
ACC0007226,CUST003233,Checking,04/01/2024,1 764.60,USD
ACC0007227,CUST002770,Credit Card,23/03/2020,-1369.81,USD
ACC0007228,CUST003469,Savings,15-Nov-2021,39058.06,USD
ACC0007229,CUST003469,Loan,15-Nov-2021,-54344.82,USD
ACC0007230,CUST003030,Loan,04-Dec-2023,-11582.7,USD
ACC0007231,CUST001373,Savings,09/09/2020,144.88,USD
ACC0007232,CUST003588,Checking,2021-07-23,1239.26,USD
ACC0007233,CUST002545,Checking,24/02/2024,3558.06,USD
ACC0007234,CUST003599,Loan,22-Nov-2017,N/A,USD
ACC0007235,CUST003599,Savings,22-Nov-2017,59865.61,USD
ACC0007236,CUST000039,Credit Card,08-May-2024,-1000.59,USD
ACC0007237,CUST000364,Checking,06/28/2021,3844.55,USD
ACC0007238,CUST004152,Loan,2019/06/27,-21340.89,USD
ACC0007239,CUST004152,Credit Card,2019/06/27,-1443.07,USD
ACC0007240,CUST003034,Loan,08/05/2024,-8209.89,USD
ACC0007241,CUST002984,Loan,14/11/2024,-16774.24,USD
ACC0007242,CUST002984,Checking,14/11/2024,4109.31,USD
ACC0007243,CUST001195,Credit Card,2020/10/20,-2311.19,USD
ACC0007244,CUST001195,Loan,2020/10/20,-28407.19,USD
ACC0007245,CUST002853,Savings,12/29/2017,"USD 11,340.29",USD
ACC0007246,CUST002853,Checking,12/29/2017,1 590.02,USD
ACC0007247,CUST002853,Credit Card,12/29/2017,-788.76,USD
ACC0007248,CUST003861,Credit Card,03/17/2016,-4155.27,USD
ACC0007249,CUST001122,Savings,19/11/2023,20630.05,USD
ACC0007250,CUST002236,Credit Card,30-Oct-2018,-2 758.05,USD
ACC0007251,CUST002236,Checking,30-Oct-2018,2914.98,USD
ACC0007252,CUST002668,Checking,05/27/2019,2148.56,USD
ACC0007253,CUST002668,Credit Card,05/27/2019,-5435.6,USD
ACC0007254,CUST002668,Loan,05/27/2019,"USD -11,667.74",USD
ACC0007255,CUST003794,Credit Card,2022/05/26,-1391.72,USD
ACC0007256,CUST003794,Savings,2022/05/26,7159.74,USD
ACC0007257,CUST003224,Credit Card,04/18/2024,-2 713.94,USD
ACC0007258,CUST003224,Checking,04/18/2024,3 937.05,USD
ACC0007259,CUST003224,Loan,04/18/2024,"USD -62,307.75",USD
ACC0007260,CUST001183,Loan,06/10/2021,-51821.59,USD
ACC0007261,CUST004236,Checking,2017/01/28,-253.32,USD
ACC0007262,CUST004348,Credit Card,16/08/2019,-2725.99,USD
ACC0007263,CUST004348,Loan,16/08/2019,-44751.79,USD
ACC0007264,CUST004348,Checking,16/08/2019,"USD 1,784.24",USD
ACC0007265,CUST000615,Loan,12-Jun-2024,-43858.48,USD
ACC0007266,CUST000615,Savings,12-Jun-2024,63310.25,USD
ACC0007267,CUST000615,Checking,12-Jun-2024,10314.49,USD
ACC0007268,CUST004969,Checking,31-Mar-2016,843.99,USD
ACC0007269,CUST004969,Savings,31-Mar-2016,16845.62,USD
ACC0007270,CUST001467,Credit Card,2015-01-07,-4631.03,USD
ACC0007271,CUST000402,Loan,2017-06-18,-16447.76,USD
ACC0007272,CUST003043,Checking,28-Aug-2018,6224.24,USD
ACC0007273,CUST003043,Savings,28-Aug-2018,51307.95,USD
ACC0007274,CUST003043,Credit Card,28-Aug-2018,-4354.04,USD
ACC0007275,CUST000935,Savings,09/02/2023,44603.62,USD
ACC0007276,CUST000935,Loan,09/02/2023,-20350.39,USD
ACC0007277,CUST000935,Checking,09/02/2023,5366.13,USD
ACC0007278,CUST002420,Loan,05/03/2016,"USD -41,347.38",USD
ACC0007279,CUST004806,Loan,2024-06-26,-64249.81,USD
ACC0007280,CUST004570,Checking,18-Jul-2016,2019.75,USD
ACC0007281,CUST004570,Savings,18-Jul-2016,34714.82,USD
ACC0007282,CUST004570,Credit Card,18-Jul-2016,-1 953.76,USD
ACC0007283,CUST002642,Credit Card,24/01/2022,N/A,USD
ACC0007284,CUST004106,Loan,05/23/2021,-20804.91,USD
ACC0007285,CUST004106,Credit Card,05/23/2021,-2514.74,USD
ACC0007286,CUST000727,Savings,2020/04/22,"USD 14,169.60",USD
ACC0007287,CUST000827,Loan,29-Jul-2024,-29 701.71,USD
ACC0007288,CUST001522,Loan,01/31/2019,-67783.89,USD
ACC0007289,CUST001522,Credit Card,01/31/2019,-333.7,USD
ACC0007290,CUST001522,Checking,01/31/2019,N/A,USD
ACC0007291,CUST001522,Savings,01/31/2019,25775.61,USD
ACC0007292,CUST004804,Credit Card,2021/01/23,-3001.19,USD
ACC0007293,CUST004804,Loan,2021/01/23,-45552.64,USD
ACC0007294,CUST004804,Savings,2021/01/23,10256.02,USD
ACC0007295,CUST002931,Credit Card,22/02/2017,-3749.41,USD
ACC0007296,CUST000137,Checking,08/10/2022,4252.41,USD
ACC0007297,CUST000137,Savings,08/10/2022,12 755.89,USD
ACC0007298,CUST000137,Credit Card,08/10/2022,-1806.73,USD
ACC0007299,CUST000137,Loan,08/10/2022,-53 453.32,USD
ACC0007300,CUST003591,Loan,2021-07-08,-19080.25,USD
ACC0007301,CUST003591,Savings,2021-07-08,"USD 53,141.31",USD
ACC0007302,CUST000629,Checking,2020-02-14,5157.22,USD
ACC0007303,CUST000629,Loan,2020-02-14,-17699.31,USD
ACC0007304,CUST000629,Credit Card,2020-02-14,-3269.04,USD
ACC0007305,CUST000335,Credit Card,10-Sep-2021,-2868.74,USD
ACC0007306,CUST000391,Checking,2015/09/10,"USD 1,772.55",USD
ACC0007307,CUST004442,Loan,16-May-2023,N/A,USD
ACC0007308,CUST004442,Checking,16-May-2023,1 714.43,USD
ACC0007309,CUST004936,Savings,2020/11/25,19215.94,USD
ACC0007310,CUST003928,Credit Card,24/02/2018,-997.71,USD
ACC0007311,CUST003928,Checking,24/02/2018,2507.98,USD
ACC0007312,CUST003928,Loan,24/02/2018,"USD -51,215.69",USD
ACC0007313,CUST001818,Checking,04-Aug-2020,USD -557.74,USD
ACC0007314,CUST001818,Credit Card,04-Aug-2020,-2409.34,USD
ACC0007315,CUST000401,Savings,2022/04/05,62342.67,USD
ACC0007316,CUST000401,Loan,2022/04/05,-23718.3,USD
ACC0007317,CUST000711,Checking,08-Mar-2017,"USD 2,031.27",USD
ACC0007318,CUST001040,Savings,2016/01/18,13904.31,USD
ACC0007319,CUST001040,Checking,2016/01/18,4591.89,USD
ACC0007320,CUST001040,Credit Card,2016/01/18,-2735.44,USD
ACC0007321,CUST001040,Loan,2016/01/18,-17113.38,USD
ACC0007322,CUST004842,Loan,2018-03-04,"USD -13,790.89",USD
ACC0007323,CUST003360,Credit Card,19/03/2023,-3453.86,USD
ACC0007324,CUST003360,Checking,19/03/2023,1104.21,USD
ACC0007325,CUST000047,Credit Card,2023-11-28,USD -184.79,USD
ACC0007326,CUST000047,Loan,2023-11-28,-16376.38,USD
ACC0007327,CUST001562,Checking,2023/11/05,1 880.89,USD
ACC0007328,CUST004859,Checking,19/02/2016,3994.94,USD
ACC0007329,CUST003643,Loan,2021-02-03,N/A,USD
ACC0007330,CUST003643,Savings,2021-02-03,17914.71,USD
ACC0007331,CUST003643,Checking,2021-02-03,3205.57,USD
ACC0007332,CUST003643,Credit Card,2021-02-03,-1173.36,USD
ACC0007333,CUST003727,Credit Card,16/03/2017,-3581.7,USD
ACC0007334,CUST003727,Checking,16/03/2017,933.7,USD
ACC0007335,CUST003727,Loan,16/03/2017,-24368.39,USD
ACC0007336,CUST004903,Loan,2019-03-04,-12995.42,USD
ACC0007337,CUST004903,Checking,2019-03-04,9824.94,USD
ACC0007338,CUST004903,Savings,2019-03-04,9403.27,USD
ACC0007339,CUST001113,Savings,06/30/2018,N/A,USD
ACC0007340,CUST001113,Checking,06/30/2018,"USD 2,982.94",USD
ACC0007341,CUST002514,Credit Card,2023/08/14,-1213.3,USD
ACC0007342,CUST002514,Loan,2023/08/14,-29254.63,USD
ACC0007343,CUST003609,Checking,2024-06-29,5067.61,USD
ACC0007344,CUST003609,Savings,2024-06-29,"USD 37,659.71",USD
ACC0007345,CUST001224,Checking,07-Jan-2017,2495.51,USD
ACC0007346,CUST001224,Credit Card,07-Jan-2017,-1292.58,USD
ACC0007347,CUST004917,Savings,09/07/2021,62471.04,USD
ACC0007348,CUST003024,Loan,2022-11-08,N/A,USD
ACC0007349,CUST003024,Savings,2022-11-08,36488.97,USD
ACC0007350,CUST002422,Savings,21/11/2015,4131.64,USD
ACC0007351,CUST002422,Loan,21/11/2015,-9449.77,USD
ACC0007352,CUST001509,Checking,02/03/2021,2693.74,USD
ACC0007353,CUST001751,Checking,23/09/2018,1684.7,USD
ACC0007354,CUST001751,Credit Card,23/09/2018,-1036.89,USD
ACC0007355,CUST001751,Loan,23/09/2018,-19298.56,USD
ACC0007356,CUST004897,Checking,2016-10-20,N/A,USD
ACC0007357,CUST004163,Loan,21-Jun-2015,-38511.71,USD
ACC0007358,CUST004163,Checking,21-Jun-2015,2395.95,USD
ACC0007359,CUST004163,Savings,21-Jun-2015,19020.32,USD
ACC0007360,CUST004163,Credit Card,21-Jun-2015,N/A,USD
ACC0007361,CUST001800,Loan,31/03/2021,-17709.98,USD
ACC0007362,CUST000339,Credit Card,2017-07-19,-1782.82,USD
ACC0007363,CUST000339,Loan,2017-07-19,-39 297.82,USD
ACC0007364,CUST000216,Credit Card,21/07/2020,-1 587.48,USD
ACC0007365,CUST003664,Savings,2019/02/09,24 714.35,USD
ACC0007366,CUST001342,Savings,2018/11/21,8280.62,USD
ACC0007367,CUST000012,Checking,31/05/2024,4606.03,USD
ACC0007368,CUST000012,Savings,31/05/2024,51 706.73,USD
ACC0007369,CUST000012,Loan,31/05/2024,-39171.88,USD
ACC0007370,CUST001521,Savings,06/26/2016,14176.31,USD
ACC0007371,CUST001521,Credit Card,06/26/2016,-1122.03,USD
ACC0007372,CUST003641,Loan,2017/10/17,-5700.44,USD
ACC0007373,CUST004036,Loan,15-Aug-2017,-13699.36,USD
ACC0007374,CUST004036,Savings,15-Aug-2017,"USD 32,053.52",USD
ACC0007375,CUST004036,Checking,15-Aug-2017,6183.64,USD
ACC0007376,CUST003870,Loan,2016/10/12,-4896.37,USD
ACC0007377,CUST003870,Credit Card,2016/10/12,-3 505.30,USD
ACC0007378,CUST003870,Savings,2016/10/12,6917.98,USD
ACC0007379,CUST003005,Savings,06/08/2018,-2163.51,USD
ACC0007380,CUST003005,Checking,06/08/2018,3990.17,USD
ACC0007381,CUST002865,Checking,2019/08/06,5625.07,USD
ACC0007382,CUST002865,Credit Card,2019/08/06,-5472.78,USD
ACC0007383,CUST003116,Checking,21-May-2019,3522.21,USD
ACC0007384,CUST003116,Credit Card,21-May-2019,-4152.32,USD
ACC0007385,CUST003116,Loan,21-May-2019,"USD -24,044.76",USD
ACC0007386,CUST004900,Savings,17-Apr-2022,10498.08,USD
ACC0007387,CUST004900,Credit Card,17-Apr-2022,-651.35,USD
ACC0007388,CUST004900,Loan,17-Apr-2022,-28899.28,USD
ACC0007389,CUST002323,Checking,05/04/2016,1 196.13,USD
ACC0007390,CUST002323,Savings,05/04/2016,"USD 5,912.28",USD
ACC0007391,CUST002572,Loan,2020-06-08,-60702.56,USD
ACC0007392,CUST002572,Savings,2020-06-08,"USD 51,944.07",USD
ACC0007393,CUST002572,Checking,2020-06-08,3650.72,USD
ACC0007394,CUST002914,Checking,03/24/2015,906.73,USD
ACC0007395,CUST000102,Savings,15-Jan-2021,45165.12,USD
ACC0007396,CUST003550,Credit Card,2016-09-17,-4344.93,USD
ACC0007397,CUST001459,Checking,03/06/2020,-1 377.51,USD
ACC0007398,CUST001459,Loan,03/06/2020,-35068.96,USD
ACC0007399,CUST000172,Checking,02/08/2021,3595.35,USD
ACC0007400,CUST000108,Loan,2024-05-30,-22332.81,USD
ACC0007401,CUST004249,Loan,2018/10/22,-2988.92,USD
ACC0007402,CUST004249,Checking,2018/10/22,7760.87,USD
ACC0007403,CUST003570,Credit Card,12-Jan-2016,-1 516.66,USD
ACC0007404,CUST004350,Savings,2020/05/07,25788.98,USD
ACC0007405,CUST004350,Checking,2020/05/07,2147.99,USD
ACC0007406,CUST004350,Credit Card,2020/05/07,-1936.7,USD
ACC0007407,CUST004350,Loan,2020/05/07,-25728.87,USD
ACC0007408,CUST000025,Savings,06/03/2017,49961.41,USD
ACC0007409,CUST003958,Savings,06/23/2023,"USD 13,443.60",USD
ACC0007410,CUST003958,Loan,06/23/2023,-34420.42,USD
ACC0007411,CUST003958,Checking,06/23/2023,"USD 1,786.43",USD
ACC0007412,CUST003958,Credit Card,06/23/2023,"USD -4,790.86",USD
ACC0007413,CUST000939,Credit Card,2015-02-01,-2416.59,USD
ACC0007414,CUST000061,Savings,01/27/2020,11 556.77,USD
ACC0007415,CUST000061,Loan,01/27/2020,N/A,USD
ACC0007416,CUST001241,Checking,23/05/2017,5569.36,USD
ACC0007417,CUST004695,Savings,06-May-2021,2015.26,USD
ACC0007418,CUST004695,Credit Card,06-May-2021,-1749.37,USD
ACC0007419,CUST004695,Loan,06-May-2021,"USD -21,462.01",USD
ACC0007420,CUST001041,Credit Card,20/08/2023,-3961.22,USD
ACC0007421,CUST001041,Checking,20/08/2023,6254.3,USD
ACC0007422,CUST001041,Loan,20/08/2023,-15019.57,USD
ACC0007423,CUST001041,Savings,20/08/2023,28080.04,USD
ACC0007424,CUST004239,Credit Card,2018/10/25,-1620.48,USD
ACC0007425,CUST004239,Checking,2018/10/25,1032.7,USD
ACC0007426,CUST004239,Savings,2018/10/25,10637.61,USD
ACC0007427,CUST002761,Credit Card,18-Oct-2024,-50.72,USD
ACC0007428,CUST002761,Loan,18-Oct-2024,-31668.31,USD
ACC0007429,CUST002761,Checking,18-Oct-2024,964.4,USD
ACC0007430,CUST002121,Checking,24/10/2022,2469.43,USD
ACC0007431,CUST002121,Credit Card,24/10/2022,-2569.11,USD
ACC0007432,CUST001525,Loan,2019/07/18,N/A,USD
ACC0007433,CUST001525,Credit Card,2019/07/18,-371.32,USD
ACC0007434,CUST001525,Checking,2019/07/18,1479.73,USD
ACC0007435,CUST003522,Checking,25-Sep-2021,50.43,USD
ACC0007436,CUST003522,Savings,25-Sep-2021,-6145.4,USD
ACC0007437,CUST000154,Checking,27-Aug-2015,-386.34,USD
ACC0007438,CUST002249,Savings,23-Feb-2019,"USD 44,624.92",USD
ACC0007439,CUST000482,Checking,27/12/2014,4276.62,USD
ACC0007440,CUST000482,Credit Card,27/12/2014,-2720.83,USD
ACC0007441,CUST004523,Credit Card,27/08/2023,-2 982.01,USD
ACC0007442,CUST004360,Checking,2021-01-19,-1692.26,USD
ACC0007443,CUST004360,Savings,2021-01-19,"USD -2,166.26",USD
ACC0007444,CUST003579,Loan,2018/11/20,-32119.76,USD
ACC0007445,CUST003579,Savings,2018/11/20,"USD 73,903.49",USD
ACC0007446,CUST004177,Loan,2023-01-11,"USD -35,268.30",USD
ACC0007447,CUST004177,Savings,2023-01-11,5327.26,USD
ACC0007448,CUST004177,Credit Card,2023-01-11,-3558.81,USD
ACC0007449,CUST003563,Loan,17-Mar-2019,-24401.77,USD
ACC0007450,CUST003316,Savings,2017/05/25,N/A,USD
ACC0007451,CUST003316,Checking,2017/05/25,"USD 2,166.50",USD
ACC0007452,CUST001763,Credit Card,2015/09/22,-3 320.79,USD
ACC0007453,CUST001763,Savings,2015/09/22,29079.75,USD
ACC0007454,CUST003539,Savings,2020/10/19,18 111.13,USD
ACC0007455,CUST003539,Checking,2020/10/19,6626.36,USD
ACC0007456,CUST004863,Loan,09/20/2023,-11543.72,USD
ACC0007457,CUST004863,Savings,09/20/2023,-21937.84,USD
ACC0007458,CUST000751,Credit Card,10/08/2024,-2459.59,USD
ACC0007459,CUST000751,Loan,10/08/2024,-9598.06,USD
ACC0007460,CUST000751,Checking,10/08/2024,"USD 1,806.96",USD
ACC0007461,CUST003620,Loan,25/11/2017,-19651.28,USD
ACC0007462,CUST001786,Credit Card,02/26/2016,-1568.58,USD
ACC0007463,CUST001786,Loan,02/26/2016,-28500.26,USD
ACC0007464,CUST004325,Checking,2016-12-06,2724.04,USD
ACC0007465,CUST004325,Loan,2016-12-06,-1 180.83,USD
ACC0007466,CUST004325,Savings,2016-12-06,23157.81,USD
ACC0007467,CUST003384,Loan,2020/01/20,-27463.99,USD
ACC0007468,CUST004190,Checking,11/20/2023,2031.18,USD
ACC0007469,CUST004190,Loan,11/20/2023,-49689.71,USD
ACC0007470,CUST000406,Savings,04/29/2023,26158.2,USD
ACC0007471,CUST000406,Loan,04/29/2023,-53450.46,USD
ACC0007472,CUST000758,Checking,10/01/2019,"USD 3,457.91",USD
ACC0007473,CUST000758,Savings,10/01/2019,22000.19,USD
ACC0007474,CUST002712,Savings,25-May-2022,18644.06,USD
ACC0007475,CUST002712,Loan,25-May-2022,N/A,USD
ACC0007476,CUST002712,Credit Card,25-May-2022,N/A,USD
ACC0007477,CUST002671,Credit Card,29/05/2021,"USD -2,337.15",USD
ACC0007478,CUST002671,Savings,29/05/2021,-7412.35,USD
ACC0007479,CUST004083,Loan,2023/04/09,"USD -40,746.14",USD
ACC0007480,CUST000098,Credit Card,09-Aug-2019,-2359.89,USD
ACC0007481,CUST000098,Checking,09-Aug-2019,"USD 1,566.34",USD
ACC0007482,CUST000098,Savings,09-Aug-2019,21804.27,USD
ACC0007483,CUST001334,Checking,25/11/2015,7430.78,USD
ACC0007484,CUST001334,Credit Card,25/11/2015,-1588.28,USD
ACC0007485,CUST004507,Credit Card,2019/08/08,-5390.33,USD
ACC0007486,CUST004507,Checking,2019/08/08,"USD 5,228.60",USD
ACC0007487,CUST002792,Checking,24/11/2021,4838.65,USD
ACC0007488,CUST002855,Credit Card,27-Jan-2019,-3192.54,USD
ACC0007489,CUST002855,Savings,27-Jan-2019,32507.03,USD
ACC0007490,CUST000187,Loan,2020/08/20,"USD -50,570.69",USD
ACC0007491,CUST001137,Checking,18/01/2019,4682.53,USD
ACC0007492,CUST001137,Loan,18/01/2019,-11337.76,USD
ACC0007493,CUST001137,Savings,18/01/2019,28565.25,USD
ACC0007494,CUST002724,Loan,08-Jun-2016,-20 348.71,USD
ACC0007495,CUST002724,Checking,08-Jun-2016,3642.1,USD
ACC0007496,CUST003584,Loan,18/09/2020,-17483.3,USD
ACC0007497,CUST003584,Savings,18/09/2020,28352.38,USD
ACC0007498,CUST002059,Credit Card,2023/05/13,N/A,USD
ACC0007499,CUST002059,Checking,2023/05/13,7183.96,USD
ACC0007500,CUST002059,Loan,2023/05/13,"USD -66,507.03",USD
ACC0007501,CUST001320,Savings,03-Sep-2016,70643.82,USD
ACC0007502,CUST004251,Credit Card,2021/10/25,-4330.85,USD
ACC0007503,CUST004251,Savings,2021/10/25,30101.95,USD
