account_id,customer_id,month,end_of_month_balance,num_transactions,num_logins,overdraft_flag
ACC0006872,CUST002619,2024-02,6163.8,14,10,0
ACC0006872,CUST002619,2024-03,6399.23,8,5,0
ACC0006872,CUST002619,2024-05,6474.49,10,9,0
ACC0006872,CUST002619,2024-06,6657.67,16,4,0
ACC0006872,CUST002619,2024-07,5883.96,8,3,0
ACC0006872,CUST002619,2024-08,5355.61,3,1,0
ACC0006872,CUST002619,2024-09,4521.42,9,1,0
ACC0006872,CUST002619,2024-10,0.0,0,0,0
ACC0006872,CUST002619,2024-11,0.0,0,0,0
ACC0006872,CUST002619,2024-12,0.0,0,0,0
ACC0006874,CUST002401,2024-01,1954.24,11,8,0
ACC0006874,CUST002401,2024-02,2040.45,13,10,0
ACC0006874,CUST002401,2024-03,2128.38,16,4,0
ACC0006874,CUST002401,2024-04,2223.13,10,7,0
ACC0006874,CUST002401,2024-05,2322.39,11,6,0
ACC0006874,CUST002401,2024-06,1972.69,7,4,0
ACC0006874,CUST002401,2024-07,1783.99,3,0,0
ACC0006874,CUST002401,2024-08,1495.19,2,2,0
ACC0006874,CUST002401,2024-09,0.0,0,0,0
ACC0006874,CUST002401,2024-10,0.0,0,0,0
ACC0006874,CUST002401,2024-11,0.0,0,0,0
ACC0006874,CUST002401,2024-12,0.0,0,0,0
ACC0006875,CUST002140,2024-01,7668.23,10,5,0
ACC0006875,CUST002140,2024-02,7894.2,7,12,0
ACC0006875,CUST002140,2024-03,8222.59,13,12,0
ACC0006875,CUST002140,2024-04,8375.68,10,11,0
ACC0006875,CUST002140,2024-05,8552.2,16,12,0
ACC0006875,CUST002140,2024-06,8825.33,12,8,0
ACC0006875,CUST002140,2024-07,8784.07,13,8,0
ACC0006875,CUST002140,2024-08,8857.43,8,8,0
ACC0006875,CUST002140,2024-09,8818.16,13,8,0
ACC0006875,CUST002140,2024-10,9004.95,9,7,0
ACC0006875,CUST002140,2024-11,9054.63,14,10,0
ACC0006875,CUST002140,2024-12,9053.18,11,6,0
ACC0006876,CUST003240,2024-01,6992.59,8,6,0
ACC0006876,CUST003240,2024-02,6922.83,12,10,0
ACC0006876,CUST003240,2024-03,7184.0,10,10,0
ACC0006876,CUST003240,2024-04,7097.51,7,12,0
ACC0006876,CUST003240,2024-05,7281.63,19,12,0
ACC0006876,CUST003240,2024-06,7486.58,13,8,0
ACC0006876,CUST003240,2024-07,7478.35,18,4,0
ACC0006876,CUST003240,2024-08,7409.0,18,8,0
ACC0006876,CUST003240,2024-09,7736.32,9,6,0
ACC0006876,CUST003240,2024-11,7699.57,7,11,0
ACC0006876,CUST003240,2024-12,7728.77,14,6,0
ACC0006879,CUST002384,2024-01,6235.33,17,12,0
ACC0006879,CUST002384,2024-02,6530.76,20,8,0
ACC0006879,CUST002384,2024-03,6687.17,12,9,0
ACC0006879,CUST002384,2024-04,6581.47,11,7,1
ACC0006879,CUST002384,2024-05,6716.34,13,6,0
ACC0006879,CUST002384,2024-06,6755.36,9,8,0
ACC0006879,CUST002384,2024-07,6967.52,9,11,0
ACC0006879,CUST002384,2024-08,7191.1,9,10,0
ACC0006879,CUST002384,2024-09,7045.78,9,4,0
ACC0006879,CUST002384,2024-10,7348.98,13,8,0
ACC0006879,CUST002384,2024-11,7375.06,16,7,0
ACC0006879,CUST002384,2024-12,7284.54,14,7,0
ACC0006880,CUST003219,2024-01,4807.73,12,6,0
ACC0006880,CUST003219,2024-02,4891.49,11,6,0
ACC0006880,CUST003219,2024-03,4782.18,10,8,0
ACC0006880,CUST003219,2024-04,4729.61,16,9,0
ACC0006880,CUST003219,2024-05,4752.88,9,3,0
ACC0006880,CUST003219,2024-06,4699.31,20,10,0
ACC0006880,CUST003219,2024-07,3761.24,15,8,0
ACC0006880,CUST003219,2024-08,2838.14,4,2,0
ACC0006880,CUST003219,2024-09,2164.56,5,2,0
ACC0006880,CUST003219,2024-10,0.0,0,0,0
ACC0006880,CUST003219,2024-11,0.0,0,0,0
ACC0006880,CUST003219,2024-12,0.0,0,0,0
ACC0006881,CUST003839,2024-01,3707.54,10,9,0
ACC0006881,CUST003839,2024-02,3815.08,15,6,0
ACC0006881,CUST003839,2024-03,3747.37,15,6,0
ACC0006881,CUST003839,2024-04,3759.26,7,11,1
ACC0006881,CUST003839,2024-05,3879.87,13,13,0
ACC0006881,CUST003839,2024-06,4048.87,11,10,0
ACC0006881,CUST003839,2024-07,4213.29,7,12,0
ACC0006881,CUST003839,2024-08,4125.71,15,11,0
ACC0006881,CUST003839,2024-09,4021.38,11,5,0
ACC0006881,CUST003839,2024-10,3944.33,8,8,0
ACC0006881,CUST003839,2024-11,3832.65,7,7,0
ACC0006881,CUST003839,2024-12,3967.39,13,11,0
ACC0006885,CUST001286,2024-01,5157.62,12,9,0
ACC0006885,CUST001286,2024-02,5019.77,18,3,0
ACC0006885,CUST001286,2024-03,5219.01,14,10,0
ACC0006885,CUST001286,2024-04,5475.67,13,5,0
ACC0006885,CUST001286,2024-05,5557.02,7,7,0
ACC0006885,CUST001286,2024-06,5643.35,14,5,0
ACC0006885,CUST001286,2024-07,5772.85,13,4,0
ACC0006885,CUST001286,2024-08,5651.26,12,7,0
ACC0006885,CUST001286,2024-09,5600.61,15,8,0
ACC0006885,CUST001286,2024-10,5633.7,14,9,0
ACC0006885,CUST001286,2024-11,5683.32,14,13,0
ACC0006885,CUST001286,2024-12,5609.03,10,12,1
ACC0006887,CUST003936,2024-01,3128.53,10,10,0
ACC0006887,CUST003936,2024-02,3102.73,10,7,0
ACC0006887,CUST003936,2024-03,3128.04,8,7,0
ACC0006887,CUST003936,2024-04,3270.24,8,5,0
ACC0006887,CUST003936,2024-05,3213.37,14,8,0
ACC0006887,CUST003936,2024-06,3200.26,13,5,0
ACC0006887,CUST003936,2024-07,3274.65,13,7,0
ACC0006887,CUST003936,2024-08,3389.47,12,9,1
ACC0006887,CUST003936,2024-09,3551.64,16,14,0
ACC0006887,CUST003936,2024-10,3636.61,13,8,0
ACC0006887,CUST003936,2024-11,3635.54,4,11,0
ACC0006887,CUST003936,2024-12,3586.51,11,9,0
ACC0006889,CUST004524,2024-01,2325.75,4,5,0
ACC0006889,CUST004524,2024-02,1909.21,4,4,0
ACC0006889,CUST004524,2024-03,0.0,0,0,0
ACC0006889,CUST004524,2024-04,0.0,0,0,0
ACC0006889,CUST004524,2024-05,0.0,0,0,0
ACC0006889,CUST004524,2024-06,0.0,0,0,0
ACC0006889,CUST004524,2024-07,0.0,0,0,0
ACC0006889,CUST004524,2024-08,0.0,0,0,0
ACC0006889,CUST004524,2024-09,0.0,0,0,0
ACC0006889,CUST004524,2024-10,0.0,0,0,0
ACC0006889,CUST004524,2024-11,0.0,0,0,0
ACC0006889,CUST004524,2024-12,0.0,0,0,0
ACC0006890,CUST002088,2024-01,9693.15,14,6,0
ACC0006890,CUST002088,2024-02,9405.65,12,13,0
ACC0006890,CUST002088,2024-03,9376.88,9,11,0
ACC0006890,CUST002088,2024-04,9532.22,11,7,1
ACC0006890,CUST002088,2024-05,9343.4,17,6,0
ACC0006890,CUST002088,2024-06,9225.49,14,11,0
ACC0006890,CUST002088,2024-07,9199.16,15,8,0
ACC0006890,CUST002088,2024-08,9545.95,14,7,0
ACC0006890,CUST002088,2024-09,9933.51,8,8,0
ACC0006890,CUST002088,2024-10,9651.65,13,11,0
ACC0006890,CUST002088,2024-11,9441.05,14,8,0
ACC0006890,CUST002088,2024-12,9369.24,12,17,0
ACC0006892,CUST001890,2024-01,2092.66,16,8,0
ACC0006892,CUST001890,2024-02,2091.73,12,14,0
ACC0006892,CUST001890,2024-03,2074.63,8,8,0
ACC0006892,CUST001890,2024-04,2100.78,9,10,0
ACC0006892,CUST001890,2024-05,2115.63,11,6,0
ACC0006892,CUST001890,2024-06,2088.29,5,11,0
ACC0006892,CUST001890,2024-07,2089.7,13,11,0
ACC0006892,CUST001890,2024-08,2101.91,12,13,0
ACC0006892,CUST001890,2024-09,2050.72,14,5,0
ACC0006892,CUST001890,2024-10,2008.86,8,11,0
ACC0006892,CUST001890,2024-11,2088.07,14,9,0
ACC0006892,CUST001890,2024-12,2167.02,16,7,0
ACC0006894,CUST004346,2024-01,12233.35,15,6,0
ACC0006894,CUST004346,2024-02,12245.07,18,6,0
ACC0006894,CUST004346,2024-03,12304.0,13,10,1
ACC0006894,CUST004346,2024-04,12815.75,11,6,0
ACC0006894,CUST004346,2024-05,13153.91,9,9,0
ACC0006894,CUST004346,2024-06,13307.24,8,10,0
ACC0006894,CUST004346,2024-07,13152.59,8,6,0
ACC0006894,CUST004346,2024-08,13148.02,14,8,0
ACC0006894,CUST004346,2024-09,12980.56,11,11,0
ACC0006894,CUST004346,2024-10,13171.9,9,6,0
ACC0006894,CUST004346,2024-11,13272.41,16,7,0
ACC0006894,CUST004346,2024-12,13914.06,12,4,0
ACC0006898,CUST001592,2024-01,8076.64,14,5,1
ACC0006898,CUST001592,2024-02,7974.29,14,12,0
ACC0006898,CUST001592,2024-03,7745.45,17,7,0
ACC0006898,CUST001592,2024-04,7955.25,16,10,0
ACC0006898,CUST001592,2024-05,7918.79,9,13,0
ACC0006898,CUST001592,2024-06,8093.62,17,7,0
ACC0006898,CUST001592,2024-07,8276.73,16,8,0
ACC0006898,CUST001592,2024-08,8078.58,13,6,0
ACC0006898,CUST001592,2024-09,8293.89,10,8,0
ACC0006898,CUST001592,2024-10,8435.49,13,12,0
ACC0006898,CUST001592,2024-11,8277.2,11,11,0
ACC0006898,CUST001592,2024-12,8212.55,10,6,0
ACC0006899,CUST001347,2024-01,12034.39,11,12,0
ACC0006899,CUST001347,2024-02,11848.15,8,19,0
ACC0006899,CUST001347,2024-03,12142.29,13,7,0
ACC0006899,CUST001347,2024-04,12636.09,12,8,0
ACC0006899,CUST001347,2024-05,12701.48,12,6,0
ACC0006899,CUST001347,2024-06,13293.11,11,8,0
ACC0006899,CUST001347,2024-07,11857.81,12,5,0
ACC0006899,CUST001347,2024-08,10122.72,5,1,0
ACC0006899,CUST001347,2024-09,8517.77,7,3,0
ACC0006899,CUST001347,2024-10,0.0,0,0,0
ACC0006899,CUST001347,2024-11,0.0,0,0,0
ACC0006899,CUST001347,2024-12,0.0,0,0,0
ACC0006900,CUST004486,2024-01,6414.14,11,7,0
ACC0006900,CUST004486,2024-02,6460.02,18,9,0
ACC0006900,CUST004486,2024-03,6674.6,12,13,0
ACC0006900,CUST004486,2024-04,6847.51,9,8,1
ACC0006900,CUST004486,2024-05,6785.76,13,9,0
ACC0006900,CUST004486,2024-06,6983.5,11,11,0
ACC0006900,CUST004486,2024-07,6871.82,12,11,0
ACC0006900,CUST004486,2024-08,7129.53,9,8,0
ACC0006900,CUST004486,2024-09,7174.77,9,14,0
ACC0006900,CUST004486,2024-10,7189.68,8,10,0
ACC0006900,CUST004486,2024-11,6975.03,9,4,0
ACC0006900,CUST004486,2024-12,7191.55,18,7,1
ACC0006901,CUST002163,2024-01,6551.24,11,8,0
ACC0006901,CUST002163,2024-02,6681.27,12,8,0
ACC0006901,CUST002163,2024-03,6834.46,12,11,0
ACC0006901,CUST002163,2024-04,6981.97,18,12,0
ACC0006901,CUST002163,2024-05,7001.1,10,11,1
ACC0006901,CUST002163,2024-06,7179.16,11,11,0
ACC0006901,CUST002163,2024-07,7031.15,15,8,0
ACC0006901,CUST002163,2024-08,7121.59,19,8,0
ACC0006901,CUST002163,2024-09,7305.98,9,6,0
ACC0006901,CUST002163,2024-10,7274.73,9,6,0
ACC0006901,CUST002163,2024-11,7369.73,13,11,0
ACC0006901,CUST002163,2024-12,7486.45,19,10,0
ACC0006902,CUST002397,2024-01,6977.71,7,2,0
ACC0006902,CUST002397,2024-02,7313.95,12,10,0
ACC0006902,CUST002397,2024-03,7563.51,23,11,0
ACC0006902,CUST002397,2024-04,7937.8,12,10,0
ACC0006902,CUST002397,2024-05,7950.33,14,2,0
ACC0006902,CUST002397,2024-06,7808.2,14,6,0
ACC0006902,CUST002397,2024-07,8043.24,9,10,1
ACC0006902,CUST002397,2024-08,8358.28,7,13,0
ACC0006902,CUST002397,2024-09,8532.72,10,4,0
ACC0006902,CUST002397,2024-10,8950.15,14,11,0
ACC0006902,CUST002397,2024-11,8928.57,9,11,0
ACC0006902,CUST002397,2024-12,8947.8,14,6,0
ACC0006905,CUST003738,2024-01,8922.79,9,7,0
ACC0006905,CUST003738,2024-02,8755.59,11,11,0
ACC0006905,CUST003738,2024-03,9182.17,10,9,0
ACC0006905,CUST003738,2024-04,8979.03,8,6,0
ACC0006905,CUST003738,2024-05,9094.8,9,7,0
ACC0006905,CUST003738,2024-06,9175.75,6,7,0
ACC0006905,CUST003738,2024-07,9524.88,13,7,0
ACC0006905,CUST003738,2024-08,9255.76,10,7,0
ACC0006905,CUST003738,2024-09,9685.47,17,6,0
ACC0006905,CUST003738,2024-10,9775.42,12,6,0
ACC0006905,CUST003738,2024-11,10124.26,21,8,0
ACC0006905,CUST003738,2024-12,10223.0,14,8,0
ACC0006906,CUST002272,2024-01,10929.54,18,11,0
ACC0006906,CUST002272,2024-02,10948.44,13,8,0
ACC0006906,CUST002272,2024-03,11339.18,11,9,0
ACC0006906,CUST002272,2024-04,11419.52,10,3,0
ACC0006906,CUST002272,2024-05,11778.12,8,5,0
ACC0006906,CUST002272,2024-06,12362.42,14,10,0
ACC0006906,CUST002272,2024-07,12691.59,13,6,0
ACC0006906,CUST002272,2024-08,12892.25,19,6,1
ACC0006906,CUST002272,2024-09,12630.55,8,4,0
ACC0006906,CUST002272,2024-10,12362.63,12,4,0
ACC0006906,CUST002272,2024-11,12805.02,14,10,0
ACC0006906,CUST002272,2024-12,13069.4,14,14,0
ACC0006908,CUST004546,2024-01,3182.65,7,12,0
ACC0006908,CUST004546,2024-02,3264.33,8,10,0
ACC0006908,CUST004546,2024-03,3405.82,6,10,0
ACC0006908,CUST004546,2024-04,3461.12,12,7,0
ACC0006908,CUST004546,2024-05,3496.73,11,11,0
ACC0006908,CUST004546,2024-06,3453.6,7,5,0
ACC0006908,CUST004546,2024-07,3403.92,14,6,0
ACC0006908,CUST004546,2024-08,3352.03,11,8,0
ACC0006908,CUST004546,2024-09,3419.49,17,7,0
ACC0006908,CUST004546,2024-10,3350.54,9,5,0
ACC0006908,CUST004546,2024-11,3501.07,18,8,0
ACC0006908,CUST004546,2024-12,3409.4,12,7,0
ACC0006910,CUST003112,2024-01,8119.84,13,8,0
ACC0006910,CUST003112,2024-02,8418.45,11,8,0
ACC0006910,CUST003112,2024-03,8263.98,8,6,0
ACC0006910,CUST003112,2024-04,8492.76,9,1,0
ACC0006910,CUST003112,2024-05,8602.63,18,9,0
ACC0006910,CUST003112,2024-06,8758.11,17,8,0
ACC0006910,CUST003112,2024-07,8842.29,10,10,0
ACC0006910,CUST003112,2024-08,8762.81,14,8,0
ACC0006910,CUST003112,2024-09,9136.41,11,9,0
ACC0006910,CUST003112,2024-10,9548.4,16,5,0
ACC0006910,CUST003112,2024-11,9674.6,10,12,0
ACC0006910,CUST003112,2024-12,9929.74,13,9,0
ACC0006912,CUST001138,2024-01,7090.7,16,12,0
ACC0006912,CUST001138,2024-02,7166.23,13,5,0
ACC0006912,CUST001138,2024-03,7489.51,8,6,0
ACC0006912,CUST001138,2024-04,7374.17,8,5,0
ACC0006912,CUST001138,2024-05,7360.07,14,5,0
ACC0006912,CUST001138,2024-06,7157.79,18,6,0
ACC0006912,CUST001138,2024-07,7305.56,15,5,0
ACC0006912,CUST001138,2024-08,7440.23,17,8,0
ACC0006912,CUST001138,2024-09,7618.62,11,7,0
ACC0006912,CUST001138,2024-10,7696.38,5,9,0
ACC0006912,CUST001138,2024-11,8017.79,12,11,0
ACC0006912,CUST001138,2024-12,8004.39,15,4,0
ACC0006913,CUST004983,2024-01,3291.82,3,3,0
ACC0006913,CUST004983,2024-02,2923.84,2,1,0
ACC0006913,CUST004983,2024-03,0.0,0,0,0
ACC0006913,CUST004983,2024-04,0.0,0,0,0
ACC0006913,CUST004983,2024-05,0.0,0,0,0
ACC0006913,CUST004983,2024-06,0.0,0,0,0
ACC0006913,CUST004983,2024-07,0.0,0,0,0
ACC0006913,CUST004983,2024-08,0.0,0,0,0
ACC0006913,CUST004983,2024-09,0.0,0,0,0
ACC0006913,CUST004983,2024-10,0.0,0,0,0
ACC0006913,CUST004983,2024-11,0.0,0,0,0
ACC0006913,CUST004983,2024-12,0.0,0,0,0
ACC0006915,CUST000973,2024-01,14609.63,12,7,0
ACC0006915,CUST000973,2024-02,15071.7,9,8,0
ACC0006915,CUST000973,2024-03,14974.05,14,8,0
ACC0006915,CUST000973,2024-04,15452.81,13,9,0
ACC0006915,CUST000973,2024-05,15792.9,12,6,1
ACC0006915,CUST000973,2024-06,13571.9,11,8,0
ACC0006915,CUST000973,2024-07,11438.03,0,4,0
ACC0006915,CUST000973,2024-08,8772.74,5,2,0
ACC0006915,CUST000973,2024-09,0.0,0,0,0
ACC0006915,CUST000973,2024-10,0.0,0,0,0
ACC0006915,CUST000973,2024-11,0.0,0,0,0
ACC0006915,CUST000973,2024-12,0.0,0,0,0
ACC0006917,CUST000796,2024-01,2765.53,16,5,0
ACC0006917,CUST000796,2024-02,2718.89,11,11,0
ACC0006917,CUST000796,2024-03,2770.0,11,12,0
ACC0006917,CUST000796,2024-04,2825.97,12,8,0
ACC0006917,CUST000796,2024-05,2836.52,8,10,0
ACC0006917,CUST000796,2024-06,2786.04,9,8,0
ACC0006917,CUST000796,2024-07,2874.97,14,6,0
ACC0006917,CUST000796,2024-08,2872.01,12,6,0
ACC0006917,CUST000796,2024-09,2931.0,16,3,0
ACC0006917,CUST000796,2024-10,3020.16,5,15,0
ACC0006917,CUST000796,2024-11,3133.71,7,9,0
ACC0006917,CUST000796,2024-12,3058.6,17,11,0
ACC0006918,CUST003021,2024-01,9798.13,9,5,0
ACC0006918,CUST003021,2024-02,10140.27,15,11,0
ACC0006918,CUST003021,2024-03,10453.32,17,5,0
ACC0006918,CUST003021,2024-04,10841.62,7,6,0
ACC0006918,CUST003021,2024-05,10829.61,12,9,0
ACC0006918,CUST003021,2024-06,10831.38,8,7,0
ACC0006918,CUST003021,2024-07,10648.63,7,6,0
ACC0006918,CUST003021,2024-08,10637.36,14,8,0
ACC0006918,CUST003021,2024-09,10889.05,13,10,0
ACC0006918,CUST003021,2024-10,11385.46,13,9,0
ACC0006918,CUST003021,2024-11,11319.71,10,6,0
ACC0006918,CUST003021,2024-12,11776.83,8,7,0
ACC0006919,CUST001712,2024-01,6193.39,10,13,0
ACC0006919,CUST001712,2024-02,6368.51,11,11,0
ACC0006919,CUST001712,2024-03,6224.87,4,7,0
ACC0006919,CUST001712,2024-04,6358.43,16,11,0
ACC0006919,CUST001712,2024-05,6181.76,13,7,0
ACC0006919,CUST001712,2024-06,6019.44,6,4,0
ACC0006919,CUST001712,2024-07,5383.3,11,8,0
ACC0006919,CUST001712,2024-08,4767.28,3,4,0
ACC0006919,CUST001712,2024-09,4195.09,5,1,0
ACC0006919,CUST001712,2024-10,0.0,0,0,0
ACC0006919,CUST001712,2024-11,0.0,0,0,0
ACC0006919,CUST001712,2024-12,0.0,0,0,0
ACC0006922,CUST003388,2024-01,8024.03,10,5,0
ACC0006922,CUST003388,2024-02,7992.25,23,8,0
ACC0006922,CUST003388,2024-03,8307.71,14,11,1
ACC0006922,CUST003388,2024-04,8461.44,12,10,0
ACC0006922,CUST003388,2024-05,8743.84,9,7,0
ACC0006922,CUST003388,2024-06,8577.39,19,9,0
ACC0006922,CUST003388,2024-07,8970.28,6,7,0
ACC0006922,CUST003388,2024-08,9187.87,11,7,0
ACC0006922,CUST003388,2024-09,9297.82,12,6,0
ACC0006922,CUST003388,2024-10,9356.1,12,10,0
ACC0006922,CUST003388,2024-11,9221.1,9,9,1
ACC0006922,CUST003388,2024-12,9660.54,13,6,0
ACC0006925,CUST000037,2024-01,8694.21,13,9,0
ACC0006925,CUST000037,2024-02,7125.65,9,9,0
ACC0006925,CUST000037,2024-03,5838.05,5,1,0
ACC0006925,CUST000037,2024-04,4992.08,1,1,0
ACC0006925,CUST000037,2024-05,0.0,0,0,0
ACC0006925,CUST000037,2024-06,0.0,0,0,0
ACC0006925,CUST000037,2024-08,0.0,0,0,0
ACC0006925,CUST000037,2024-09,0.0,0,0,0
ACC0006925,CUST000037,2024-10,0.0,0,0,0
ACC0006925,CUST000037,2024-11,0.0,0,0,0
ACC0006925,CUST000037,2024-12,0.0,0,0,0
ACC0006927,CUST000454,2024-01,8045.84,5,3,0
ACC0006927,CUST000454,2024-02,7102.96,5,0,0
ACC0006927,CUST000454,2024-03,0.0,0,0,0
ACC0006927,CUST000454,2024-04,0.0,0,0,0
ACC0006927,CUST000454,2024-05,0.0,0,0,0
ACC0006927,CUST000454,2024-06,0.0,0,0,0
ACC0006927,CUST000454,2024-07,0.0,0,0,0
ACC0006927,CUST000454,2024-08,0.0,0,0,0
ACC0006927,CUST000454,2024-09,0.0,0,0,0
ACC0006927,CUST000454,2024-10,0.0,0,0,0
ACC0006927,CUST000454,2024-11,0.0,0,0,0
ACC0006927,CUST000454,2024-12,0.0,0,0,0
ACC0006930,CUST000914,2024-01,7903.15,16,7,0
ACC0006930,CUST000914,2024-02,8122.2,13,8,1
ACC0006930,CUST000914,2024-03,8377.11,7,5,0
ACC0006930,CUST000914,2024-04,8238.06,12,7,0
ACC0006930,CUST000914,2024-05,8435.7,13,7,0
ACC0006930,CUST000914,2024-06,8495.75,14,7,0
ACC0006930,CUST000914,2024-07,8623.86,12,6,0
ACC0006930,CUST000914,2024-08,8546.75,8,7,0
ACC0006930,CUST000914,2024-09,8516.49,9,5,0
ACC0006930,CUST000914,2024-10,8558.67,11,7,0
ACC0006930,CUST000914,2024-11,8906.53,13,9,0
ACC0006930,CUST000914,2024-12,8935.85,13,13,0
ACC0006932,CUST004140,2024-01,6946.48,12,10,0
ACC0006932,CUST004140,2024-02,7002.12,15,14,0
ACC0006932,CUST004140,2024-03,6161.82,15,5,0
ACC0006932,CUST004140,2024-04,4926.14,3,1,0
ACC0006932,CUST004140,2024-05,4109.24,3,6,1
ACC0006932,CUST004140,2024-06,0.0,0,0,0
ACC0006932,CUST004140,2024-07,0.0,0,0,0
ACC0006932,CUST004140,2024-08,0.0,0,0,0
ACC0006932,CUST004140,2024-09,0.0,0,0,0
ACC0006932,CUST004140,2024-10,0.0,0,0,0
ACC0006932,CUST004140,2024-11,0.0,0,0,0
ACC0006932,CUST004140,2024-12,0.0,0,0,0
ACC0006933,CUST001200,2024-01,11701.95,9,7,0
ACC0006933,CUST001200,2024-02,11617.39,12,10,1
ACC0006933,CUST001200,2024-03,11568.09,5,9,0
ACC0006933,CUST001200,2024-04,11465.2,10,5,0
ACC0006933,CUST001200,2024-05,11354.25,13,14,0
ACC0006933,CUST001200,2024-06,11798.51,12,4,0
ACC0006933,CUST001200,2024-07,12385.39,10,12,0
ACC0006933,CUST001200,2024-08,12265.62,4,8,1
ACC0006933,CUST001200,2024-09,12032.21,16,11,0
ACC0006933,CUST001200,2024-10,12576.29,12,3,0
ACC0006933,CUST001200,2024-11,12607.7,10,11,0
ACC0006933,CUST001200,2024-12,12747.58,14,7,0
ACC0006934,CUST001275,2024-01,4401.75,10,5,0
ACC0006934,CUST001275,2024-02,4363.08,15,9,1
ACC0006934,CUST001275,2024-03,4407.5,8,8,0
ACC0006934,CUST001275,2024-04,4524.45,10,5,0
ACC0006934,CUST001275,2024-05,4679.57,19,11,0
ACC0006934,CUST001275,2024-06,4873.28,6,13,0
ACC0006934,CUST001275,2024-07,4768.32,14,5,0
ACC0006934,CUST001275,2024-08,4923.89,6,7,0
ACC0006934,CUST001275,2024-09,5091.59,18,8,0
ACC0006934,CUST001275,2024-10,5075.6,12,4,0
ACC0006934,CUST001275,2024-11,5127.06,12,5,0
ACC0006934,CUST001275,2024-12,5053.24,14,9,0
ACC0006935,CUST002376,2024-01,3704.06,13,5,0
ACC0006935,CUST002376,2024-02,3620.76,19,9,1
ACC0006935,CUST002376,2024-03,3731.67,18,6,0
ACC0006935,CUST002376,2024-04,3812.37,13,9,0
ACC0006935,CUST002376,2024-05,3865.3,13,6,1
ACC0006935,CUST002376,2024-06,3845.94,11,8,0
ACC0006935,CUST002376,2024-07,3934.19,6,11,0
ACC0006935,CUST002376,2024-08,4053.35,9,13,0
ACC0006935,CUST002376,2024-09,4139.52,14,8,0
ACC0006935,CUST002376,2024-10,4281.54,10,5,0
ACC0006935,CUST002376,2024-11,4276.38,16,4,0
ACC0006935,CUST002376,2024-12,4354.96,9,4,0
ACC0006938,CUST000038,2024-01,8766.34,17,10,0
ACC0006938,CUST000038,2024-02,9016.73,12,7,0
ACC0006938,CUST000038,2024-03,9344.56,10,4,0
ACC0006938,CUST000038,2024-04,9791.28,11,10,0
ACC0006938,CUST000038,2024-05,9639.67,12,6,0
ACC0006938,CUST000038,2024-06,9405.24,17,12,0
ACC0006938,CUST000038,2024-07,9636.52,6,10,0
ACC0006938,CUST000038,2024-08,9375.7,11,11,0
ACC0006938,CUST000038,2024-09,9236.42,12,11,0
ACC0006938,CUST000038,2024-10,9076.62,15,9,0
ACC0006938,CUST000038,2024-11,9270.24,18,5,0
ACC0006938,CUST000038,2024-12,9642.99,15,7,0
ACC0006940,CUST000975,2024-01,3702.71,10,6,0
ACC0006940,CUST000975,2024-02,3733.11,8,6,0
ACC0006940,CUST000975,2024-03,3899.67,17,10,0
ACC0006940,CUST000975,2024-04,4022.27,14,9,0
ACC0006940,CUST000975,2024-05,4012.3,17,9,0
ACC0006940,CUST000975,2024-06,4020.3,8,10,0
ACC0006940,CUST000975,2024-07,4124.27,11,15,0
ACC0006940,CUST000975,2024-08,4325.13,17,8,0
ACC0006940,CUST000975,2024-09,4417.61,8,9,0
ACC0006940,CUST000975,2024-10,4428.51,17,7,0
ACC0006940,CUST000975,2024-11,4544.08,13,6,0
ACC0006940,CUST000975,2024-12,4683.28,9,10,0
ACC0006941,CUST003196,2024-01,5884.44,10,10,0
ACC0006941,CUST003196,2024-02,5937.67,14,7,0
ACC0006941,CUST003196,2024-03,6054.95,14,9,0
ACC0006941,CUST003196,2024-04,6214.31,11,15,0
ACC0006941,CUST003196,2024-05,6446.15,13,11,1
ACC0006941,CUST003196,2024-06,6587.67,11,9,0
ACC0006941,CUST003196,2024-07,6797.7,8,10,0
ACC0006941,CUST003196,2024-08,7002.95,14,8,0
ACC0006941,CUST003196,2024-09,7130.48,11,8,0
ACC0006941,CUST003196,2024-10,7402.45,10,11,0
ACC0006941,CUST003196,2024-11,7502.73,14,7,0
ACC0006941,CUST003196,2024-12,7290.41,18,12,1
ACC0006944,CUST000984,2024-01,8330.44,10,9,0
ACC0006944,CUST000984,2024-02,8646.75,16,8,0
ACC0006944,CUST000984,2024-03,8970.88,6,17,0
ACC0006944,CUST000984,2024-04,9099.53,15,7,0
ACC0006944,CUST000984,2024-05,8854.93,12,7,0
ACC0006944,CUST000984,2024-06,8745.08,11,8,0
ACC0006944,CUST000984,2024-07,9127.97,16,10,0
ACC0006944,CUST000984,2024-08,7952.54,10,6,0
ACC0006944,CUST000984,2024-09,7102.12,2,2,0
ACC0006944,CUST000984,2024-10,6311.55,2,3,0
ACC0006944,CUST000984,2024-11,0.0,0,0,0
ACC0006944,CUST000984,2024-12,0.0,0,0,0
ACC0006945,CUST004003,2024-01,4695.32,13,9,0
ACC0006945,CUST004003,2024-02,4841.48,10,10,0
ACC0006945,CUST004003,2024-03,4971.15,8,12,0
ACC0006945,CUST004003,2024-04,5031.85,14,8,0
ACC0006945,CUST004003,2024-05,5261.58,8,5,0
ACC0006945,CUST004003,2024-06,5223.21,8,8,0
ACC0006945,CUST004003,2024-07,5166.92,18,5,0
