transaction_id,account_id,customer_id,transaction_date,transaction_type,category,amount
TXN00020497,ACC0003560,CUST002679,2024-11-18 00:00:00,ATM Withdrawal,Groceries,-139.15
TXN00020498,ACC0003560,CUST002679,2024-10-28 00:00:00,Salary Deposit,Salary,3824.75
TXN00020499,ACC0003560,CUST002679,2024-12-09 00:00:00,Direct Debit,Utilities,-46.05
TXN00020500,ACC0003560,CUST002679,2024-10-21 00:00:00,Mobile Payment,Entertainment,-27.7
TXN00020501,ACC0003560,CUST002679,2024-12-04 00:00:00,Mobile Payment,Utilities,-53.97
TXN00020502,ACC0003560,CUST002679,2024-12-20 00:00:00,Mobile Payment,Rent,-29.69
TXN00020503,ACC0003560,CUST002679,2024-11-09 00:00:00,Mobile Payment,Shopping,-82.76
TXN00020504,ACC0003560,CUST002679,2024-10-07 00:00:00,Online Transfer,Utilities,-200.09
TXN00020505,ACC0003560,CUST002679,2024-12-20 00:00:00,Salary Deposit,Salary,3515.21
TXN00020506,ACC0003560,CUST002679,2024-10-05 00:00:00,POS Purchase,Travel,-18.44
TXN00020507,ACC0002233,CUST002938,2024-10-09 00:00:00,ATM Withdrawal,Rent,-135.35
TXN00020508,ACC0002233,CUST002938,2024-12-01 00:00:00,Salary Deposit,Salary,3620.87
TXN00020509,ACC0002233,CUST002938,2024-12-15 00:00:00,ATM Withdrawal,Entertainment,-49.85
TXN00020510,ACC0002233,CUST002938,2024-11-11 00:00:00,International Transfer,Entertainment,-824.07
TXN00020511,ACC0002233,CUST002938,2024-12-11 00:00:00,POS Purchase,Entertainment,-3.9
TXN00020512,ACC0002233,CUST002938,2024-10-11 00:00:00,Online Transfer,Rent,-114.47
TXN00020513,ACC0000953,CUST001169,2024-11-07 00:00:00,POS Purchase,Travel,-41.8
TXN00020514,ACC0000953,CUST001169,2024-12-21 00:00:00,International Transfer,Salary,-159.1
TXN00020515,ACC0000953,CUST001169,2024-11-13 00:00:00,Direct Debit,Entertainment,-25.87
TXN00020516,ACC0000953,CUST001169,2024-11-16 00:00:00,Online Transfer,Groceries,-150.82
TXN00020517,ACC0000953,CUST001169,2024-11-28 00:00:00,Online Transfer,Shopping,-98.12
TXN00020518,ACC0003827,CUST002415,2024-11-21 00:00:00,Salary Deposit,Salary,4777.32
TXN00020519,ACC0003827,CUST002415,2024-10-22 00:00:00,ATM Withdrawal,Salary,-121.63
TXN00020520,ACC0003827,CUST002415,2024-12-14 00:00:00,ATM Withdrawal,Healthcare,-0.97
TXN00020521,ACC0003827,CUST002415,2024-11-22 00:00:00,International Transfer,Utilities,-98.59
TXN00020522,ACC0003827,CUST002415,2024-11-16 00:00:00,Online Transfer,Healthcare,-74.83
TXN00020523,ACC0003827,CUST002415,2024-12-11 00:00:00,ATM Withdrawal,Other,-179.56
TXN00020524,ACC0003827,CUST002415,2024-12-30 00:00:00,Salary Deposit,Salary,4150.43
TXN00020525,ACC0003827,CUST002415,2024-10-29 00:00:00,Direct Debit,Shopping,-99.4
TXN00020526,ACC0003827,CUST002415,2024-12-05 00:00:00,Direct Debit,Healthcare,-108.78
TXN00020527,ACC0003827,CUST002415,2024-10-12 00:00:00,Mobile Payment,Shopping,-99.8
TXN00020528,ACC0003827,CUST002415,2024-11-01 00:00:00,ATM Withdrawal,Shopping,-85.25
TXN00020529,ACC0003827,CUST002415,2024-12-01 00:00:00,International Transfer,Rent,-816.11
TXN00020530,ACC0003827,CUST002415,2024-10-31 00:00:00,ATM Withdrawal,Utilities,-28.46
TXN00020531,ACC0003827,CUST002415,2024-12-02 00:00:00,Mobile Payment,Shopping,-27.43
TXN00020532,ACC0003827,CUST002415,2024-11-06 00:00:00,Mobile Payment,Dining,-61.68
TXN00020533,ACC0003827,CUST002415,2024-12-20 00:00:00,POS Purchase,Shopping,-43.59
TXN00020534,ACC0003827,CUST002415,2024-10-13 00:00:00,POS Purchase,Shopping,-107.66
TXN00020535,ACC0003827,CUST002415,2024-12-07 00:00:00,Mobile Payment,Entertainment,-228.76
TXN00020536,ACC0003827,CUST002415,2024-10-20 00:00:00,Salary Deposit,Salary,3127.71
TXN00020537,ACC0003827,CUST002415,2024-10-14 00:00:00,ATM Withdrawal,Groceries,-198.5
TXN00020538,ACC0003827,CUST002415,2024-12-02 00:00:00,Online Transfer,Groceries,-113.3
TXN00020539,ACC0003827,CUST002415,2024-10-23 00:00:00,Salary Deposit,Salary,6181.27
TXN00020540,ACC0003827,CUST002415,2024-12-06 00:00:00,Salary Deposit,Salary,5426.28
TXN00020541,ACC0003827,CUST002415,2024-12-23 00:00:00,Mobile Payment,Other,-39.55
TXN00020542,ACC0003827,CUST002415,2024-12-25 00:00:00,Online Transfer,Salary,-83.7
TXN00020543,ACC0003827,CUST002415,2024-12-18 00:00:00,International Transfer,Other,-110.51
TXN00020544,ACC0003827,CUST002415,2024-11-27 00:00:00,International Transfer,Shopping,-852.27
TXN00020545,ACC0003827,CUST002415,2024-11-10 00:00:00,Salary Deposit,Salary,5066.02
TXN00020546,ACC0003827,CUST002415,2024-12-11 00:00:00,ATM Withdrawal,Entertainment,-37.08
TXN00020547,ACC0003827,CUST002415,2024-12-29 00:00:00,POS Purchase,Other,-93.92
TXN00020548,ACC0003827,CUST002415,2024-11-06 00:00:00,Direct Debit,Healthcare,-168.6
TXN00020549,ACC0003827,CUST002415,2024-12-14 00:00:00,International Transfer,Utilities,-456.96
TXN00020550,ACC0003827,CUST002415,2024-12-20 00:00:00,Online Transfer,Utilities,-72.06
TXN00020551,ACC0000012,CUST004939,2024-12-04 00:00:00,Mobile Payment,Utilities,-153.34
TXN00020552,ACC0000012,CUST004939,2024-11-30 00:00:00,International Transfer,Rent,-836.03
TXN00020553,ACC0000012,CUST004939,2024-11-06 00:00:00,POS Purchase,Shopping,-15.66
TXN00020554,ACC0000012,CUST004939,2024-11-10 00:00:00,POS Purchase,Shopping,-148.21
TXN00020555,ACC0000012,CUST004939,2024-10-07 00:00:00,Salary Deposit,Salary,4283.81
TXN00020556,ACC0000012,CUST004939,2024-11-01 00:00:00,Direct Debit,Groceries,-125.82
TXN00020557,ACC0000012,CUST004939,2024-10-06 00:00:00,Mobile Payment,Shopping,-187.82
TXN00020558,ACC0000012,CUST004939,2024-12-28 00:00:00,ATM Withdrawal,Healthcare,-8.81
TXN00020559,ACC0000012,CUST004939,2024-11-12 00:00:00,Salary Deposit,Salary,3655.0
TXN00020560,ACC0000012,CUST004939,2024-12-31 00:00:00,ATM Withdrawal,Entertainment,-27.74
TXN00020561,ACC0000012,CUST004939,2024-11-17 00:00:00,ATM Withdrawal,Travel,-18.53
TXN00020562,ACC0000012,CUST004939,2024-11-20 00:00:00,Direct Debit,Healthcare,-86.6
TXN00020563,ACC0000012,CUST004939,2024-12-10 00:00:00,POS Purchase,Dining,-102.39
TXN00020564,ACC0000012,CUST004939,2024-11-08 00:00:00,International Transfer,Rent,-349.52
TXN00020565,ACC0000012,CUST004939,2024-12-14 00:00:00,POS Purchase,Healthcare,-202.38
TXN00020566,ACC0000012,CUST004939,2024-11-14 00:00:00,POS Purchase,Other,-48.39
TXN00020567,ACC0000012,CUST004939,2024-10-19 00:00:00,Mobile Payment,Entertainment,-53.95
TXN00020568,ACC0000012,CUST004939,2024-11-13 00:00:00,International Transfer,Groceries,-78.33
TXN00020569,ACC0000012,CUST004939,2024-10-27 00:00:00,Mobile Payment,Utilities,-17.42
TXN00020570,ACC0000012,CUST004939,2024-12-05 00:00:00,International Transfer,Healthcare,-502.25
TXN00020571,ACC0000012,CUST004939,2024-10-13 00:00:00,Mobile Payment,Groceries,-54.75
TXN00020572,ACC0000012,CUST004939,2024-10-28 00:00:00,Online Transfer,Healthcare,-117.52
TXN00020573,ACC0004921,CUST000686,2024-10-12 00:00:00,ATM Withdrawal,Shopping,-45.35
TXN00020574,ACC0004921,CUST000686,2024-10-23 00:00:00,Salary Deposit,Salary,6084.32
TXN00020575,ACC0004921,CUST000686,2024-10-24 00:00:00,Mobile Payment,Utilities,-98.04
TXN00020576,ACC0004921,CUST000686,2024-11-19 00:00:00,Direct Debit,Salary,-338.69
TXN00020577,ACC0004921,CUST000686,2024-12-25 00:00:00,International Transfer,Entertainment,-594.76
TXN00020578,ACC0004921,CUST000686,2024-10-26 00:00:00,ATM Withdrawal,Salary,-35.76
TXN00020579,ACC0004921,CUST000686,2024-10-06 00:00:00,POS Purchase,Entertainment,-17.09
TXN00020580,ACC0004921,CUST000686,2024-12-15 00:00:00,Salary Deposit,Salary,4276.41
TXN00020581,ACC0002683,CUST003013,2024-12-16 00:00:00,Mobile Payment,Entertainment,-155.07
TXN00020582,ACC0002683,CUST003013,2024-11-02 00:00:00,POS Purchase,Dining,-79.92
TXN00020583,ACC0002683,CUST003013,2024-12-18 00:00:00,ATM Withdrawal,Salary,-8.04
TXN00020584,ACC0002683,CUST003013,2024-11-05 00:00:00,Mobile Payment,Shopping,-133.72
TXN00020585,ACC0002683,CUST003013,2024-12-17 00:00:00,POS Purchase,Travel,-27.52
TXN00020586,ACC0002683,CUST003013,2024-12-26 00:00:00,POS Purchase,Rent,-84.68
TXN00020587,ACC0002683,CUST003013,2024-11-24 00:00:00,International Transfer,Salary,-305.78
TXN00020588,ACC0002683,CUST003013,2024-12-01 00:00:00,POS Purchase,Dining,-79.26
TXN00020589,ACC0002683,CUST003013,2024-11-08 00:00:00,POS Purchase,Utilities,-22.82
TXN00020590,ACC0002683,CUST003013,2024-12-22 00:00:00,ATM Withdrawal,Shopping,-4.09
TXN00020591,ACC0002683,CUST003013,2024-12-06 00:00:00,ATM Withdrawal,Utilities,-163.93
TXN00020592,ACC0002683,CUST003013,2024-12-04 00:00:00,International Transfer,Groceries,-75.03
TXN00020593,ACC0002683,CUST003013,2024-10-14 00:00:00,Online Transfer,Entertainment,-142.64
TXN00020594,ACC0002683,CUST003013,2024-12-26 00:00:00,Mobile Payment,Entertainment,-19.18
TXN00020595,ACC0002683,CUST003013,2024-12-03 00:00:00,Mobile Payment,Entertainment,-176.39
TXN00020596,ACC0002683,CUST003013,2024-12-12 00:00:00,Salary Deposit,Salary,4450.89
TXN00020597,ACC0002683,CUST003013,2024-12-11 00:00:00,POS Purchase,Rent,-91.29
TXN00020598,ACC0002683,CUST003013,2024-12-06 00:00:00,Direct Debit,Salary,-104.44
TXN00020599,ACC0002683,CUST003013,2024-10-14 00:00:00,Direct Debit,Other,-45.28
TXN00020600,ACC0002683,CUST003013,2024-11-16 00:00:00,Mobile Payment,Dining,-44.83
TXN00020601,ACC0002683,CUST003013,2024-11-13 00:00:00,Salary Deposit,Salary,5595.15
TXN00020602,ACC0002683,CUST003013,2024-12-05 00:00:00,Salary Deposit,Salary,4050.4
TXN00020603,ACC0002683,CUST003013,2024-11-04 00:00:00,Direct Debit,Salary,-67.17
TXN00020604,ACC0002683,CUST003013,2024-12-12 00:00:00,Salary Deposit,Salary,5522.2
TXN00020605,ACC0002683,CUST003013,2024-12-30 00:00:00,Salary Deposit,Salary,6032.99
TXN00020606,ACC0002683,CUST003013,2024-11-15 00:00:00,International Transfer,Entertainment,-554.59
TXN00020607,ACC0002683,CUST003013,2024-12-02 00:00:00,POS Purchase,Dining,-215.5
TXN00020608,ACC0008661,CUST003603,2024-12-01 00:00:00,Salary Deposit,Salary,6006.14
TXN00020609,ACC0008661,CUST003603,2024-10-16 00:00:00,POS Purchase,Groceries,-167.9
TXN00020610,ACC0008661,CUST003603,2024-10-14 00:00:00,ATM Withdrawal,Healthcare,-15.17
TXN00020611,ACC0008661,CUST003603,2024-11-22 00:00:00,POS Purchase,Entertainment,-15.18
TXN00020612,ACC0008661,CUST003603,2024-11-01 00:00:00,POS Purchase,Healthcare,-117.18
TXN00020613,ACC0008661,CUST003603,2024-10-10 00:00:00,Salary Deposit,Salary,4251.68
TXN00020614,ACC0008661,CUST003603,2024-11-11 00:00:00,ATM Withdrawal,Dining,-11.58
TXN00020615,ACC0008661,CUST003603,2024-10-05 00:00:00,Direct Debit,Shopping,-110.31
TXN00020616,ACC0008661,CUST003603,2024-10-31 00:00:00,POS Purchase,Entertainment,-12.89
TXN00020617,ACC0008661,CUST003603,2024-10-20 00:00:00,Online Transfer,Entertainment,-72.78
TXN00020618,ACC0008661,CUST003603,2024-12-07 00:00:00,Direct Debit,Utilities,-30.44
TXN00020619,ACC0008661,CUST003603,2024-10-17 00:00:00,International Transfer,Healthcare,-221.97
TXN00020620,ACC0008661,CUST003603,2024-10-12 00:00:00,ATM Withdrawal,Dining,-128.0
TXN00020621,ACC0008661,CUST003603,2024-11-04 00:00:00,POS Purchase,Groceries,-131.4
TXN00020622,ACC0008661,CUST003603,2024-12-21 00:00:00,Mobile Payment,Travel,-5.08
TXN00020623,ACC0008661,CUST003603,2024-12-16 00:00:00,Online Transfer,Healthcare,-32.8
TXN00020624,ACC0008661,CUST003603,2024-10-22 00:00:00,Direct Debit,Salary,-123.93
TXN00020625,ACC0008661,CUST003603,2024-11-04 00:00:00,Online Transfer,Utilities,-103.72
TXN00020626,ACC0008661,CUST003603,2024-12-26 00:00:00,Salary Deposit,Salary,4512.33
TXN00020627,ACC0008661,CUST003603,2024-12-03 00:00:00,Direct Debit,Utilities,-158.35
TXN00020628,ACC0008661,CUST003603,2024-11-21 00:00:00,ATM Withdrawal,Travel,-8.17
TXN00020629,ACC0008661,CUST003603,2024-10-15 00:00:00,Direct Debit,Dining,-142.81
TXN00020630,ACC0008661,CUST003603,2024-12-09 00:00:00,ATM Withdrawal,Other,-48.31
TXN00020631,ACC0008661,CUST003603,2024-12-07 00:00:00,Online Transfer,Utilities,-65.14
TXN00020632,ACC0008661,CUST003603,2024-12-19 00:00:00,POS Purchase,Utilities,-117.86
TXN00020633,ACC0008661,CUST003603,2024-12-17 00:00:00,International Transfer,Dining,-618.06
TXN00020634,ACC0008661,CUST003603,2024-12-21 00:00:00,International Transfer,Travel,-643.87
TXN00020635,ACC0008661,CUST003603,2024-11-11 00:00:00,International Transfer,Travel,-765.83
TXN00020636,ACC0008661,CUST003603,2024-10-05 00:00:00,ATM Withdrawal,Healthcare,-112.02
TXN00020637,ACC0008661,CUST003603,2024-12-08 00:00:00,Salary Deposit,Salary,4491.08
TXN00020638,ACC0008661,CUST003603,2024-10-17 00:00:00,Online Transfer,Healthcare,-3.9
TXN00020639,ACC0008661,CUST003603,2024-11-09 00:00:00,Salary Deposit,Salary,3202.42
TXN00020640,ACC0008661,CUST003603,2024-10-24 00:00:00,ATM Withdrawal,Healthcare,-3.33
TXN00020641,ACC0008661,CUST003603,2024-10-07 00:00:00,Online Transfer,Shopping,-23.7
TXN00020642,ACC0008661,CUST003603,2024-10-16 00:00:00,Salary Deposit,Salary,5893.38
TXN00020643,ACC0008661,CUST003603,2024-11-05 00:00:00,International Transfer,Salary,-433.14
TXN00020644,ACC0006905,CUST003738,2024-11-24 00:00:00,POS Purchase,Rent,-40.26
TXN00020645,ACC0006905,CUST003738,2024-11-14 00:00:00,Salary Deposit,Salary,5517.09
TXN00020646,ACC0006905,CUST003738,2024-10-10 00:00:00,ATM Withdrawal,Rent,-39.42
TXN00020647,ACC0006905,CUST003738,2024-12-31 00:00:00,International Transfer,Utilities,-746.22
TXN00020648,ACC0006905,CUST003738,2024-11-05 00:00:00,Salary Deposit,Salary,4025.05
TXN00020649,ACC0006905,CUST003738,2024-10-31 00:00:00,International Transfer,Utilities,-124.74
TXN00020650,ACC0006905,CUST003738,2024-10-26 00:00:00,Mobile Payment,Salary,-84.89
TXN00020651,ACC0006905,CUST003738,2024-11-14 00:00:00,Direct Debit,Shopping,-201.98
TXN00020652,ACC0006905,CUST003738,2024-12-02 00:00:00,Salary Deposit,Salary,3728.3
TXN00020653,ACC0006905,CUST003738,2024-10-09 00:00:00,Direct Debit,Healthcare,-50.13
TXN00020654,ACC0006905,CUST003738,2024-12-28 00:00:00,Online Transfer,Utilities,-22.64
TXN00020655,ACC0006905,CUST003738,2024-11-15 00:00:00,ATM Withdrawal,Dining,-21.69
TXN00020656,ACC0006905,CUST003738,2024-11-29 00:00:00,Online Transfer,Travel,-14.56
TXN00020657,ACC0006905,CUST003738,2024-10-23 00:00:00,Salary Deposit,Salary,4347.92
TXN00020658,ACC0006905,CUST003738,2024-10-12 00:00:00,Mobile Payment,Dining,-0.26
TXN00020659,ACC0006905,CUST003738,2024-10-15 00:00:00,Direct Debit,Salary,-22.86
TXN00020660,ACC0006905,CUST003738,2024-11-16 00:00:00,ATM Withdrawal,Groceries,-151.58
TXN00020661,ACC0006905,CUST003738,2024-12-31 00:00:00,Direct Debit,Shopping,-2.05
TXN00020662,ACC0007177,CUST000245,2024-11-25 00:00:00,POS Purchase,Healthcare,-64.03
TXN00020663,ACC0007177,CUST000245,2024-10-27 00:00:00,Online Transfer,Groceries,-81.64
TXN00020664,ACC0007177,CUST000245,2024-10-31 00:00:00,International Transfer,Other,-280.91
TXN00020665,ACC0007177,CUST000245,2024-10-12 00:00:00,International Transfer,Healthcare,-268.53
TXN00020666,ACC0007177,CUST000245,2024-10-04 00:00:00,Online Transfer,Rent,-54.61
TXN00020667,ACC0007177,CUST000245,2024-11-25 00:00:00,Online Transfer,Groceries,-111.69
TXN00020668,ACC0007177,CUST000245,2024-10-25 00:00:00,Online Transfer,Travel,-169.99
TXN00020669,ACC0007177,CUST000245,2024-11-27 00:00:00,Mobile Payment,Travel,-30.1
TXN00020670,ACC0007177,CUST000245,2024-12-10 00:00:00,Salary Deposit,Salary,4582.58
TXN00020671,ACC0007177,CUST000245,2024-11-07 00:00:00,Mobile Payment,Salary,-182.24
TXN00020672,ACC0007177,CUST000245,2024-12-28 00:00:00,Direct Debit,Salary,-16.51
TXN00020673,ACC0005801,CUST000789,2024-10-03 00:00:00,Mobile Payment,Salary,-79.03
TXN00020674,ACC0005801,CUST000789,2024-10-19 00:00:00,Direct Debit,Dining,-153.18
TXN00020675,ACC0005801,CUST000789,2024-12-28 00:00:00,POS Purchase,Shopping,-56.92
TXN00020676,ACC0005801,CUST000789,2024-10-18 00:00:00,Salary Deposit,Salary,4911.34
TXN00020677,ACC0005801,CUST000789,2024-10-03 00:00:00,ATM Withdrawal,Shopping,-51.76
TXN00020678,ACC0005801,CUST000789,2024-12-12 00:00:00,Direct Debit,Utilities,-18.88
TXN00020679,ACC0005801,CUST000789,2024-10-16 00:00:00,Mobile Payment,Shopping,-99.19
TXN00020680,ACC0005801,CUST000789,2024-10-22 00:00:00,Online Transfer,Other,-31.39
TXN00020681,ACC0005801,CUST000789,2024-12-10 00:00:00,POS Purchase,Entertainment,-168.76
TXN00020682,ACC0005801,CUST000789,2024-10-24 00:00:00,ATM Withdrawal,Healthcare,-131.32
TXN00020683,ACC0005801,CUST000789,2024-12-01 00:00:00,Salary Deposit,Salary,3302.29
TXN00020684,ACC0005801,CUST000789,2024-12-18 00:00:00,Online Transfer,Dining,-56.37
TXN00020685,ACC0005801,CUST000789,2024-12-03 00:00:00,Direct Debit,Other,-172.36
TXN00020686,ACC0005801,CUST000789,2024-12-14 00:00:00,Direct Debit,Travel,-73.67
TXN00020687,ACC0005801,CUST000789,2024-11-07 00:00:00,International Transfer,Groceries,-401.15
TXN00020688,ACC0005801,CUST000789,2024-11-25 00:00:00,Online Transfer,Rent,-59.26
TXN00020689,ACC0005801,CUST000789,2024-12-11 00:00:00,Online Transfer,Other,-4.69
TXN00020690,ACC0005801,CUST000789,2024-12-15 00:00:00,Salary Deposit,Salary,3695.65
TXN00020691,ACC0005801,CUST000789,2024-11-29 00:00:00,Salary Deposit,Salary,2539.75
TXN00020692,ACC0005801,CUST000789,2024-10-23 00:00:00,Direct Debit,Utilities,-35.35
TXN00020693,ACC0005801,CUST000789,2024-11-03 00:00:00,Direct Debit,Shopping,-98.28
TXN00020694,ACC0005801,CUST000789,2024-11-04 00:00:00,Direct Debit,Travel,-119.66
TXN00020695,ACC0005801,CUST000789,2024-11-15 00:00:00,Mobile Payment,Salary,-140.87
TXN00020696,ACC0005801,CUST000789,2024-11-06 00:00:00,Online Transfer,Groceries,-30.9
TXN00020697,ACC0005801,CUST000789,2024-12-15 00:00:00,Salary Deposit,Salary,7226.41
TXN00020698,ACC0005801,CUST000789,2024-12-07 00:00:00,POS Purchase,Healthcare,-95.9
TXN00020699,ACC0005801,CUST000789,2024-12-26 00:00:00,Mobile Payment,Salary,-43.49
TXN00020700,ACC0005801,CUST000789,2024-12-05 00:00:00,International Transfer,Travel,-738.3
TXN00020701,ACC0005801,CUST000789,2024-11-15 00:00:00,Salary Deposit,Salary,3826.03
TXN00020702,ACC0005801,CUST000789,2024-11-12 00:00:00,Online Transfer,Shopping,-17.38
TXN00020703,ACC0005801,CUST000789,2024-12-11 00:00:00,Mobile Payment,Dining,-48.35
TXN00020704,ACC0005801,CUST000789,2024-10-25 00:00:00,International Transfer,Shopping,-363.49
TXN00020705,ACC0005801,CUST000789,2024-12-16 00:00:00,POS Purchase,Salary,-113.11
TXN00020706,ACC0005801,CUST000789,2024-12-11 00:00:00,POS Purchase,Healthcare,-18.43
TXN00020707,ACC0005801,CUST000789,2024-11-05 00:00:00,Salary Deposit,Salary,2431.4
TXN00020708,ACC0001617,CUST002403,2024-12-28 00:00:00,ATM Withdrawal,Rent,-140.01
TXN00020709,ACC0001617,CUST002403,2024-12-10 00:00:00,POS Purchase,Travel,-49.98
TXN00020710,ACC0001617,CUST002403,2024-12-06 00:00:00,International Transfer,Salary,-1173.12
TXN00020711,ACC0001617,CUST002403,2024-10-30 00:00:00,ATM Withdrawal,Salary,-61.86
TXN00020712,ACC0001617,CUST002403,2024-12-06 00:00:00,POS Purchase,Dining,-25.96
TXN00020713,ACC0001617,CUST002403,2024-11-08 00:00:00,Online Transfer,Utilities,-80.09
TXN00020714,ACC0001617,CUST002403,2024-10-25 00:00:00,International Transfer,Healthcare,-610.14
TXN00020715,ACC0001617,CUST002403,2024-10-22 00:00:00,Online Transfer,Utilities,-8.39
TXN00020716,ACC0001617,CUST002403,2024-10-14 00:00:00,Mobile Payment,Salary,-207.64
TXN00020717,ACC0001617,CUST002403,2024-10-16 00:00:00,Direct Debit,Other,-6.63
TXN00020718,ACC0001617,CUST002403,2024-12-26 00:00:00,Online Transfer,Other,-141.64
TXN00020719,ACC0001617,CUST002403,2024-12-26 00:00:00,POS Purchase,Healthcare,-10.23
TXN00020720,ACC0001617,CUST002403,2024-11-20 00:00:00,Mobile Payment,Rent,-52.68
TXN00020721,ACC0001617,CUST002403,2024-11-20 00:00:00,Salary Deposit,Salary,4048.74
TXN00020722,ACC0001617,CUST002403,2024-11-09 00:00:00,Salary Deposit,Salary,4604.82
TXN00020723,ACC0001617,CUST002403,2024-11-14 00:00:00,Salary Deposit,Salary,3689.06
TXN00020724,ACC0001617,CUST002403,2024-11-22 00:00:00,ATM Withdrawal,Rent,-38.85
TXN00020725,ACC0001617,CUST002403,2024-12-30 00:00:00,Mobile Payment,Shopping,-130.21
TXN00020726,ACC0001617,CUST002403,2024-10-23 00:00:00,Direct Debit,Dining,-141.96
TXN00020727,ACC0001617,CUST002403,2024-11-24 00:00:00,Salary Deposit,Salary,5373.73
TXN00020728,ACC0001617,CUST002403,2024-11-12 00:00:00,Online Transfer,Salary,-35.01
TXN00020729,ACC0001617,CUST002403,2024-11-09 00:00:00,Salary Deposit,Salary,3711.98
TXN00020730,ACC0001617,CUST002403,2024-11-18 00:00:00,International Transfer,Travel,-771.49
TXN00020731,ACC0001617,CUST002403,2024-11-08 00:00:00,ATM Withdrawal,Dining,-58.81
TXN00020732,ACC0001617,CUST002403,2024-10-25 00:00:00,Direct Debit,Salary,-21.33
TXN00020733,ACC0001617,CUST002403,2024-11-17 00:00:00,Mobile Payment,Entertainment,-115.41
TXN00020734,ACC0001617,CUST002403,2024-11-27 00:00:00,Salary Deposit,Salary,3845.1
TXN00020735,ACC0001617,CUST002403,2024-11-29 00:00:00,POS Purchase,Utilities,-26.4
TXN00020736,ACC0001617,CUST002403,2024-12-11 00:00:00,Mobile Payment,Groceries,-54.83
TXN00020737,ACC0001617,CUST002403,2024-11-14 00:00:00,Direct Debit,Shopping,-44.54
TXN00020738,ACC0001617,CUST002403,2024-12-08 00:00:00,Direct Debit,Utilities,-40.3
TXN00020739,ACC0001617,CUST002403,2024-11-28 00:00:00,International Transfer,Other,-360.71
TXN00020740,ACC0001617,CUST002403,2024-12-18 00:00:00,Direct Debit,Healthcare,-233.96
TXN00020741,ACC0001617,CUST002403,2024-12-15 00:00:00,Salary Deposit,Salary,3891.08
TXN00020742,ACC0001617,CUST002403,2024-11-13 00:00:00,Salary Deposit,Salary,6033.11
TXN00020743,ACC0002522,CUST004961,2024-11-07 00:00:00,ATM Withdrawal,Entertainment,-98.75
TXN00020744,ACC0002522,CUST004961,2024-11-11 00:00:00,International Transfer,Entertainment,-432.98
TXN00020745,ACC0002522,CUST004961,2024-12-20 00:00:00,International Transfer,Travel,-242.41
TXN00020746,ACC0002522,CUST004961,2024-11-22 00:00:00,ATM Withdrawal,Shopping,-168.39
TXN00020747,ACC0002522,CUST004961,2024-11-10 00:00:00,Salary Deposit,Salary,3876.12
TXN00020748,ACC0002522,CUST004961,2024-11-12 00:00:00,Online Transfer,Salary,-63.08
TXN00020749,ACC0002522,CUST004961,2024-12-03 00:00:00,International Transfer,Healthcare,-125.91
TXN00020750,ACC0002522,CUST004961,2024-12-21 00:00:00,Online Transfer,Travel,-34.5
TXN00020751,ACC0002522,CUST004961,2024-12-23 00:00:00,POS Purchase,Other,-42.72
TXN00020752,ACC0002522,CUST004961,2024-12-02 00:00:00,Salary Deposit,Salary,4614.23
TXN00020753,ACC0002522,CUST004961,2024-12-27 00:00:00,International Transfer,Healthcare,-385.42
TXN00020754,ACC0002522,CUST004961,2024-12-17 00:00:00,POS Purchase,Salary,-191.79
TXN00020755,ACC0002522,CUST004961,2024-10-05 00:00:00,Salary Deposit,Salary,4916.87
TXN00020756,ACC0002522,CUST004961,2024-12-25 00:00:00,Online Transfer,Other,-15.09
TXN00020757,ACC0002522,CUST004961,2024-10-05 00:00:00,Online Transfer,Shopping,-85.33
TXN00020758,ACC0002522,CUST004961,2024-11-22 00:00:00,Salary Deposit,Salary,4715.68
TXN00020759,ACC0002522,CUST004961,2024-10-21 00:00:00,Direct Debit,Utilities,-60.11
TXN00020760,ACC0008907,CUST001636,2024-12-06 00:00:00,Mobile Payment,Groceries,-116.1
TXN00020761,ACC0008907,CUST001636,2024-12-12 00:00:00,Salary Deposit,Salary,4563.25
TXN00020762,ACC0008907,CUST001636,2024-10-14 00:00:00,POS Purchase,Salary,-17.87
TXN00020763,ACC0008907,CUST001636,2024-10-06 00:00:00,Salary Deposit,Salary,4417.2
TXN00020764,ACC0008907,CUST001636,2024-12-15 00:00:00,International Transfer,Travel,-423.62
TXN00020765,ACC0008907,CUST001636,2024-10-30 00:00:00,Online Transfer,Shopping,-113.89
TXN00020766,ACC0008907,CUST001636,2024-12-27 00:00:00,International Transfer,Utilities,-121.95
TXN00020767,ACC0008907,CUST001636,2024-12-06 00:00:00,Mobile Payment,Other,-13.42
TXN00020768,ACC0008907,CUST001636,2024-12-08 00:00:00,Salary Deposit,Salary,4103.74
TXN00020769,ACC0008850,CUST003914,2024-10-17 00:00:00,Mobile Payment,Salary,-9.88
TXN00020770,ACC0008850,CUST003914,2024-12-04 00:00:00,ATM Withdrawal,Shopping,-111.53
TXN00020771,ACC0008850,CUST003914,2024-11-11 00:00:00,Salary Deposit,Salary,2605.05
TXN00020772,ACC0008850,CUST003914,2024-12-01 00:00:00,Online Transfer,Entertainment,-31.05
TXN00020773,ACC0008850,CUST003914,2024-11-25 00:00:00,POS Purchase,Other,-52.35
TXN00020774,ACC0008850,CUST003914,2024-10-13 00:00:00,Mobile Payment,Travel,-64.91
